time,ssid,mac,latitude,longitude,elevation,rssi,quality,channel,sats,hdop,vdop,pdop,privacy,type,rates
2019-03-02 02:12:53.0 ,TCD,F0:9F:C2:D7:15:F0,-22.330638,119.368527,425,-83,23,6,9,0.9,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 02:12:59.0 ,TCD,F0:9F:C2:D7:15:F0,-22.330285,119.367902,424.7,-83,23,6,9,0.9,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 02:13:2.0 ,TCD,F0:9F:C2:D7:15:F0,-22.330055,119.367533,424.7,-83,23,6,9,0.9,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 02:13:12.0 ,TCD,F0:9F:C2:D7:15:F0,-22.329225,119.366208,429.4,-83,23,6,9,0.9,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
