time,ssid,mac,latitude,longitude,elevation,rssi,quality,channel,sats,hdop,vdop,pdop,privacy,type,rates
2019-03-02 03:46:32.0 ,connect,18:DE:D7:77:12:10,-22.288258,119.269747,423.1,-90,48,36,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,6/9/12/18/24/36/48/54
2019-03-02 03:46:35.0 ,connect,18:DE:D7:77:12:00,-22.28823,119.269572,423,-71,48,11,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 03:46:38.0 ,connect,18:DE:D7:77:12:00,-22.288213,119.269302,422.6,-72,46,11,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 03:46:41.0 ,connect,18:DE:D7:77:12:00,-22.288185,119.269178,422.8,-74,42,11,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 03:46:44.0 ,connect,18:DE:D7:77:12:00,-22.288055,119.269055,423.4,-73,44,11,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 03:46:47.0 ,connect,18:DE:D7:77:12:00,-22.287852,119.269035,424,-73,43,11,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,6/12/13/18/19/24/26/36/38/39/48/52/54/57/58/65/76/78/104/116/117/130/156/174/195/208/232/260
2019-03-02 03:47:13.0 ,connect,18:DE:D7:77:12:00,-22.286302,119.268737,425.7,-83,23,11,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 03:47:16.0 ,connect,18:DE:D7:77:12:00,-22.286265,119.268438,425.2,-83,23,11,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 04:18:24.0 ,connect,7C:C3:85:C2:9F:A0,-22.291812,119.292495,427.7,-83,23,1,10,0.8,1.4,1.6,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 04:18:27.0 ,connect,5C:54:6D:34:83:00,-22.29187,119.292825,427.6,-83,23,1,10,0.8,1.4,1.6,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 04:18:33.0 ,connect,5C:54:6D:34:83:00,-22.291963,119.293483,428.3,-73,43,1,10,0.8,1.4,1.6,RSNA-CCMP,Infrastructure,6/12/13/18/19/24/26/36/38/39/48/52/54/57/58/65/76/78/104/116/117/130/156/174/195/208/232/260
