time,ssid,mac,latitude,longitude,elevation,rssi,quality,channel,sats,hdop,vdop,pdop,privacy,type,rates
2019-03-02 03:45:8.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.289487,119.266413,424.3,-83,23,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:45:11.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.289477,119.266603,424.4,-74,42,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:45:17.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.28947,119.26718,423.1,-82,26,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:45:20.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.28946,119.267483,422.6,-73,43,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:45:27.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.289457,119.268193,421.1,-71,47,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:45:29.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.289437,119.268402,421.4,-73,44,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:45:32.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.289335,119.268492,421.2,-74,42,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:45:35.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.289253,119.268525,421.4,-66,58,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:45:38.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.289098,119.26855,422,-67,56,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:45:41.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.288992,119.268525,422.3,-71,48,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:45:47.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.288657,119.268563,422.9,-73,43,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:45:50.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.288572,119.268832,422.5,-71,47,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:45:53.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.288557,119.268985,422.7,-72,46,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:45:59.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.288527,119.269418,423.1,-65,60,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:46:5.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.288545,119.269777,423,-58,74,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:46:8.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.288678,119.26989,423.4,-58,74,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:46:11.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.28879,119.269975,423.2,-59,72,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
