time,ssid,mac,latitude,longitude,elevation,rssi,quality,channel,sats,hdop,vdop,pdop,privacy,type,rates
2019-03-02 02:02:12.0 ,Rapid,74:DA:DA:07:5F:94,-22.334033,119.377378,428,-83,23,2,9,0.8,1.5,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:02:50.0 ,Rapid,74:DA:DA:07:5F:94,-22.334033,119.377378,428.2,-83,23,2,9,0.8,1.5,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:02:53.0 ,Rapid,74:DA:DA:07:5F:94,-22.334033,119.377378,428.2,-82,26,2,9,0.8,1.5,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:02:55.0 ,Rapid,74:DA:DA:07:5F:94,-22.334033,119.377378,428.2,-83,23,2,9,0.8,1.5,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:03:2.0 ,Rapid,74:DA:DA:07:5F:94,-22.334033,119.377378,428.3,-83,23,2,9,0.8,1.5,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:03:18.0 ,Rapid,74:DA:DA:07:5F:94,-22.334033,119.377378,428.3,-83,23,2,9,0.8,1.5,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:03:28.0 ,Rapid,74:DA:DA:07:5F:94,-22.334033,119.377378,428.3,-83,23,2,9,0.8,1.5,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:03:30.0 ,Rapid,74:DA:DA:07:5F:94,-22.334033,119.377378,428.3,-83,23,2,9,0.8,1.5,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:03:32.0 ,Rapid,74:DA:DA:07:5F:94,-22.334033,119.377378,428.3,-83,23,2,9,0.8,1.5,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:03:35.0 ,Rapid,74:DA:DA:07:5F:94,-22.334033,119.377377,428.3,-82,26,2,9,0.8,1.5,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:03:39.0 ,Rapid,74:DA:DA:07:5F:94,-22.334033,119.377377,428.3,-82,26,2,9,0.8,1.5,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:03:46.0 ,Rapid,74:DA:DA:07:5F:94,-22.334033,119.377377,428.3,-82,26,2,9,0.8,1.5,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:10:44.0 ,Rapid,74:DA:DA:07:5F:94,-22.334022,119.377392,432.2,-83,23,2,9,0.9,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:10:49.0 ,Rapid,74:DA:DA:07:5F:94,-22.334022,119.377392,432.2,-83,23,2,9,0.9,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:11:14.0 ,Rapid,74:DA:DA:07:5F:94,-22.33402,119.377393,431.1,-83,23,2,9,0.9,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:11:26.0 ,Rapid,74:DA:DA:07:5F:94,-22.333785,119.377465,428.8,-82,26,2,9,0.9,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:11:32.0 ,Rapid,74:DA:DA:07:5F:94,-22.333573,119.377477,427.8,-82,26,2,9,0.9,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:11:34.0 ,Rapid,74:DA:DA:07:5F:94,-22.333562,119.377477,428,-82,26,2,9,0.9,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
2019-03-02 02:11:47.0 ,Rapid,74:DA:DA:07:5F:94,-22.333463,119.376805,426.5,-74,42,2,9,0.9,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/9/11/12/15/18/24/30/36/45/48/54/60/90/120/135/150/180/240/270/300
